68830.6281543456	69113.5549779737	69281.5804535910	66621.3440386153	62077.3089958459	63567.3066274395	65359.6574268153	63207.8023410229	60954.8825250819	65331.7246864939	69449.3095773592	64241.6015608367	58220.4267076219	59943.0021584959	60999.7432917066	61049.5844090740	62353.2897421250	62696.0963963681	62808.5375994928	62700.8939479470	62464.1643803860	64274.6239590248	65677.9465385882	66199.2747270124	66634.9563254889	61259.0196982013	55838.2804922876	55583.2483172954	56602.1848917050	52225.1803404670	49491.2886848922	52394.3837587066	55194.0123133482	55184.9877766219	55260.6088250736	56227.1457441531	57246.2970579916	57247.3538658631	57161.3791222206	57822.2335632383	57180.9822537685	57475.5575851803	58095.0547541750	59349.0452069901	60796.2366160793	59191.8764369357	57558.5739354019	57369.2395428028	57148.1614375389	58409.5684927767	59652.6756896092	56900.2294180611	54130.4228787218	54200.6947796197	54656.8814442295	55838.1068342376	55584.4687204797	53929.2819366077	52311.6262236180	54256.5517321627	56141.7702475266	55728.8061648094	55193.7617160087	55579.9768157635	55747.0362087446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61906.0199970913	57656.5092961528	55831.2541019913	57259.4620028711	59739.5528582418	NaN
71847.6175023031	69463.0755513132	66857.5860215991	66030.2969406899	65340.8102367332	66221.0422207204	67142.8570185939	66761.6324017993	66353.9801475981	66589.5722131874	65815.0080772810	64865.6443143892	61499.5125793230	61917.2726069738	63785.4033100070	64760.2849496219	66104.5597165543	66919.0676706943	65704.0030289134	66902.1698435244	65034.2796510147	62187.5440134344	59101.7585319898	58678.1648424087	58537.1231597782	57955.0052561100	57154.9719433715	56036.2869562604	55250.8672910098	49307.1904422457	44383.4095165490	51977.1497025198	59475.9686454511	58672.3623770235	58549.1520955306	57947.1253422308	57136.9443622250	59834.6474412396	62324.9625447685	61740.0136704200	60761.9799714191	60446.4345465005	59131.1443638865	58345.2655070486	59326.8276211503	58760.3533177333	57727.7644809600	57880.0812175116	59521.4498937987	58415.6725892566	56721.2172340993	57280.8064326381	56872.1237994211	54415.9159436850	52760.1210620035	54506.1820882063	55777.3572156232	54112.9769637139	52496.4796368139	54824.8946174507	56863.9389073478	55684.3048473181	53930.1938818576	55753.5630872137	56686.0111025865	61260.1294640076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53128.9189357894	50728.6607742040	52908.9287669785	55277.4522759794	58141.6941079375	61358.8995860559
64201.8328691416	65765.6040047082	66854.2351214849	67655.0664014249	68731.9884238501	67057.4799233751	65675.4046727327	65306.8941205804	66103.8777178882	64245.2500188075	62486.2435635109	62311.4553127920	62158.8896897976	63017.0374961338	64754.2709352165	67070.4892039845	69391.9104848409	67496.3066466444	64965.4197996615	63779.5356790081	62665.6371373357	60660.5019464848	58493.3975045694	55714.4072077048	55178.3272947114	56579.5585561768	58164.5140145534	57554.5798584816	55507.7349095416	46611.8013702184	41760.4224632678	49921.3320617476	61150.8947319191	58825.5129229949	58746.8859058431	57362.6214504437	58827.3881305366	60430.0803681315	61617.0519567111	60335.3518807699	60345.9712464635	63632.1777236319	66568.1816065911	63152.1566710111	59612.6884923900	58606.4765350617	58506.4775639068	59496.7867275249	60735.3613855106	59561.4590572663	58093.6346920843	57638.8781585674	57173.1776378988	55748.7159346925	54281.6982055691	53697.9876823222	53045.5267565749	52800.5627851856	53316.2398086434	53866.4921130291	54114.3350328348	53967.1545001451	54225.8461303445	51613.6947096777	48928.6187708323	54446.4171138358	59989.3510105242	NaN	NaN	NaN	NaN	NaN	NaN	50038.6501426619	54624.9564419028	52561.5642296277	50731.1331196185	52735.3104198442	54842.0009368955
67744.1447274673	68514.5683862670	69307.8082383181	66495.9605416539	66695.7746075463	66297.4233713724	69513.1860050605	70298.5304174362	70451.9931980523	66533.6733667918	62306.0598318031	64194.1960002693	65953.6614547654	67658.3416866217	69047.3426168471	69369.4821069628	69596.8919500969	65539.7041698011	61055.8083996343	64685.5219134565	67558.0440047773	63373.0743729833	57812.1853499801	55500.3343202453	53388.9108838056	55836.8344968574	58341.3080341222	57801.4953065055	57008.4172302670	56100.8501819706	51108.9450767818	53882.6132291867	57577.0680968469	59402.3500217491	61356.9126257831	59695.3736282319	58031.5569458366	59034.6624934161	60044.2759714236	61637.7724660593	60900.3855317459	62601.8644143499	66005.2944230973	62356.2717267629	58572.8024881974	58829.5072645189	59090.3054586235	57431.7778647898	55776.3102087472	56326.9166801125	56833.9720144103	55847.7141114617	54785.8874067935	57322.8984761727	60502.3718063557	59423.1286908802	55742.8437693007	53759.1023787417	51568.8660865729	52762.1520512438	54123.1698110950	53603.7247797905	53237.8844423931	51110.1461671998	49238.4930396040	50876.6530281766	54450.9889777106	55364.2781478974	56877.9076193645	50918.1967845155	45411.8768472193	47651.7861948312	48359.6231509994	51217.7519162321	54292.7212557436	52572.0656528794	51563.6089847848	52304.0293811919	53069.5336748672
70514.0905958589	71220.4996398932	71753.3112058329	72854.2146657509	73331.8551397714	71460.9025874400	69118.8061041998	68138.8516029510	67012.7224511415	66079.2722549556	65138.3222726202	65530.7737451147	65587.6566112515	66809.7496611205	68535.6644904976	66019.1173087811	64064.3609901508	62019.0890654447	60124.8050674403	63988.8326251608	67825.9757379854	60987.4411554799	54518.3492494131	54373.2010815668	54487.0613692832	55102.4483128504	55187.6441217781	59145.9672579534	62555.3857911603	63025.6434117552	62549.2447753074	62938.4893321578	62374.4343208183	61593.6090628202	60634.1708993550	60095.6509678648	58674.6642265531	57590.0708178755	57224.2252239011	57115.6376712114	57231.6570097514	58958.2418063290	62584.5331678219	60026.2611386655	56260.9672150260	56273.1714137024	56006.9253124559	55038.3097343217	55669.4266438154	53910.3194921944	53084.4748702324	53098.1722727139	53208.7788956000	53123.4975834679	53077.5720618803	55369.1668995794	56701.9008164185	56211.2558673889	54647.8937706446	53876.7315012206	53206.3669548757	51620.5435689591	49800.7257973024	50896.9674324453	52459.0132299218	51546.6228375723	50197.5639075523	49556.1248558060	49804.3438685027	46360.6928662256	45255.5041182194	44937.7206168655	45318.1530442423	50277.1118906830	55236.7672072161	52916.8001981781	50597.3095477180	50218.2696959889	50559.7155824896
70242.9842867857	67942.6012129025	65860.8655840998	70061.3948761274	74826.0452548765	70147.3173294986	65831.1523500497	65910.3800579622	66419.5954093701	67775.1191962237	69393.2066478122	69282.1208505833	69214.9258700558	66438.5252264602	65245.4927311443	67342.3077779063	69758.0468628292	64193.3633409811	56860.6772395947	61449.6669832525	66188.6098068210	61420.6605248401	56730.4010697933	58108.7134673969	58980.3938293047	59816.6279517253	60360.7383279435	60990.4801759310	61028.2346834109	56784.5272171740	53762.1637013382	55048.2494307223	57954.0252934508	60849.6066019659	65116.9171756913	61260.6113112860	58110.3030768833	59467.5647517283	61148.7173825403	60538.4712662689	59685.7825322176	60653.3888643216	61408.2648715704	60515.4717637484	59387.4237447482	56969.8305702074	54741.7948569223	54764.0457907144	55318.7482227192	55707.8506588339	56075.6705158323	53812.5438659709	52412.8316105126	52537.7437033565	52689.1739366437	53039.6796045468	53410.3361488206	52829.4076849094	51064.8179781131	50586.9375287198	49583.6351594716	48697.9278752413	47897.3280042033	48136.6221930840	48303.8566130842	48793.8007089983	49272.3605295851	49827.1964055759	50459.8586898459	48041.4100968086	45795.4198150275	46095.9035592650	46376.7518999561	47135.7195691849	48405.0696184326	49253.2408911735	50602.6051948727	50527.3679712523	49905.5758684793
61954.6828503836	64167.2089317385	67505.0500977339	69908.8426736061	74208.4515264217	72292.4449347348	71033.8984774093	68255.1787858318	66196.6435068299	64773.1469222499	64234.9582749872	64460.8749969252	65298.6380421706	67132.1535863793	69984.1164014615	63010.9292706176	56684.3049665945	59428.8148554424	63633.1170838496	63564.1880305842	63268.5758287159	59970.3647128751	56761.4650149644	60369.9386273580	63638.6875544586	62965.6613838205	61971.5927500234	62059.3405207316	61914.5979860135	59831.7550475888	56108.1059662049	57528.1311302350	59172.2582542322	59381.5938899334	59897.2082685458	60824.1358200954	61702.8675107422	63945.6825032070	66221.9978382906	62207.0902563655	56910.3973710636	57751.9102006955	59690.2003107600	59001.9761305914	58220.7323596736	58722.9553028260	59191.4954592424	56709.3161024558	54257.9987234511	54129.7353773108	54230.9519568793	53870.4643528188	53635.2357547380	52965.2399763891	52351.1210977399	51364.4038483162	51527.8147487844	51198.9009163240	50716.0303371158	50830.7160749775	50484.4916137374	50590.2371678623	50482.7791461571	48441.4436126984	46354.7816403424	44315.7673994936	43783.6634696937	45876.1926178023	47584.0803500695	47272.8436808814	47323.0167706752	46462.1406151064	46254.6496959671	47770.7899661550	48570.8741828245	48427.4162210288	48527.8077567192	48862.3639774539	49231.8324355901
62190.9161143549	63251.5084193025	64075.5119767265	67690.5803297510	71958.4563268749	70896.2252982460	69474.9765779012	67206.0091853786	65155.4583493165	67558.8549481792	70525.5859758390	69929.9112336902	68070.3986873482	63454.8924311769	59634.2009827805	63175.0458225301	67270.8693219309	67585.7322909563	67129.7372010487	63557.8433519855	58784.2815720862	61702.8789474531	63592.3607472265	63050.3919080778	61791.1543008678	62413.4364231705	61814.3029952312	62467.2105937488	62892.9518262053	62296.0221462715	61717.2188637467	61148.1471183247	61167.9155904505	62201.9943273512	63242.1907843072	63129.4486278808	63101.2853845238	64224.2087355056	65127.4412329093	62645.3538261653	60427.4323064564	59644.2074238843	57360.5212918990	58415.9969476986	59230.2081861947	59153.3957443375	59312.4251152238	58454.0292886942	55540.1537474632	53930.2655184228	52703.1355900499	53786.4560199804	56156.7399166287	56193.5386791267	55488.2170364471	54795.0419964618	53946.3952694057	51399.5907231854	48377.2851577628	49461.4710693154	50442.1784058028	47893.1093138890	45303.5944996098	46038.1149426979	47405.2072011065	47060.0400000881	45370.0479494471	43581.8133742266	47336.9463203156	44505.0777530547	45756.0260501529	46875.7211196205	51460.4978277151	48697.6313934722	46043.0234598902	47206.2593148570	48417.2768052759	47091.2616673157	46396.4843221926
67418.5544456236	67866.0857050004	66877.8685092502	66350.0519711999	66929.0045500211	67648.8856744114	68781.8780630234	67272.2188265847	65055.0375033392	68635.6721440767	71762.4540514599	68729.4472177426	65401.9847374659	66185.9006384481	61975.4643713394	63775.3158640382	63033.3585710341	63828.6546076815	64340.5019316565	61856.1410653930	59379.2235372769	60608.0506553841	61829.6225524018	63426.8937153729	66814.5185781034	66128.7463336355	64328.9184955495	59736.5027319403	57662.4653684620	58095.7361621107	58340.2269710725	59004.3604146657	60889.5209425755	61297.0840075181	62207.6460686298	59538.4705691273	59296.1019513408	59402.0213338091	61146.8180590903	59957.8286545114	58229.1089554679	59883.6333786804	61505.0503693337	60760.5251087922	59864.6123532665	56816.8720132660	55672.6225094425	55875.7252531058	56214.9574462096	55844.4995071754	55234.1712863251	56525.1608765116	56886.0966693360	56534.9746676741	56196.8395227938	54527.0478578390	52802.3377191776	52213.5517037488	51273.0011874058	51422.0638029710	49996.7132767195	49250.4449501035	46862.3001017678	47166.9632381064	47603.4367832790	46517.2610389017	45524.9931494186	46101.5028001199	46698.0229956738	48833.0123550224	50587.1481348734	52340.0946121503	54462.0102166619	50276.0619573849	44931.7983619127	45435.4331203619	46162.5731404248	47294.5489157512	48423.9032308474
69020.7447494810	65828.0532959383	66135.1345566568	67544.4903123207	70844.9710534985	71135.0693828033	71473.6223579023	67959.5923580061	66032.6418229235	68366.3840261680	71387.4120219024	65007.1749853781	59046.8021361843	58440.1056761535	59014.3118698862	61550.3485808078	63114.0917933964	62250.5981542987	60414.1622525094	62986.5720295200	64055.2197224994	62990.2076311136	60756.6106253936	62494.9629840090	64265.2243381564	65321.1692036675	66469.5669228202	61202.4568408134	55749.2050547576	58542.6163858003	61001.1845614669	59906.8637898480	58831.4856652143	61624.4236698788	64384.7055429726	62274.3188283571	60301.2510402244	61098.4123561522	61984.6261653307	59074.0535930502	56346.7970682761	56810.7903919425	57715.2224784495	59405.1106359049	61270.2630417215	56592.2438950048	51803.9496871813	56148.3685510694	60263.4135304249	56021.9215556432	51602.9872711080	49936.9261275531	48343.9703849880	51105.6357757435	55570.5481231778	55810.1417311518	55468.0416488566	50441.7714158880	46110.7728597813	46985.2688695173	48236.5319369646	47847.6444478851	47446.1472698855	47563.6515667799	47589.9468020390	47729.2654684455	46800.6122523508	48233.4232432692	49484.3984537624	48437.5104958541	47304.4252963927	53817.8867612285	57770.1670235267	53830.4538180397	47272.9356757761	47658.9901729124	47956.8806712234	48000.7230843418	48041.1379506448
67609.3444072370	68715.5972010526	69760.2173944287	70955.5007029138	72060.1758502401	69982.5840012478	68207.7663162655	68500.0138268360	69817.9576493738	70459.7944069603	72493.3862471301	67811.1157198664	63638.6978037074	62054.7179192683	59984.9064575725	62845.7716610068	65728.7366657201	63669.6256625147	61400.1539279398	61861.1886039088	62663.6968312628	61973.4575115698	62215.1973900924	65595.3029391101	69533.2901428691	67531.6235719231	65381.9271299179	58051.0449744067	50876.5327742040	55588.3100316402	60413.6200252466	59205.0375922486	58483.6520258845	59324.7951726801	60147.6065136668	58806.2954452707	57173.8035052990	58123.2372596682	59836.4140817311	59892.7096391624	60046.7787258769	60699.6696634186	61445.9493825254	60660.5579135423	59759.7831026078	53733.5302975254	47792.5152766532	53745.7815809745	57828.8922787955	55507.2229338654	50883.2546749054	52230.2719700989	51173.9470020143	57161.2418127787	61463.2664766925	58554.8084394923	58696.9106743502	57957.4328608742	57183.0240421559	54394.7114703266	51657.0109109949	50935.4714744332	49903.3724196358	49019.0615575092	49794.2058895368	50888.7192547678	52204.3231011939	49864.4016297589	48157.6697375620	47082.7643203828	44145.2875898361	51324.5676994116	54389.8452567547	50858.2632656412	47258.8251587675	48420.3101290545	49602.8811216837	47754.7855638942	47039.6966268275
69339.0485750070	71133.6415014270	73142.0123497190	72756.3630198142	72051.7257205472	70789.7236697838	69839.3894335414	70516.3945142069	72578.0305776749	70591.5461971524	67913.7411387106	64639.9501036422	60597.8829862104	61632.7396111913	60894.0018192277	62290.4714411778	63502.7075533905	63750.1840005454	64225.4538647526	64124.9339917655	63977.2065764923	64928.2420634964	65845.4817536024	67777.5488073070	66975.2608750281	62299.8694233569	59566.0702052205	51316.6365874269	45481.6209448950	52967.4041202458	59875.8278957310	59754.2139979227	60139.8072105215	60609.6667886022	60202.9458969427	57737.9016503355	55103.3702334073	57510.5348987806	60743.9819375429	59872.5938404787	59111.9978362900	59023.8524766281	58971.3544602841	60187.8530661848	61598.3375525794	55622.3687962923	51844.9089290621	53118.4079626061	54892.3283004892	55055.5187189730	55131.6272254488	52823.3287186485	51007.8314971892	56738.3362967843	62312.4001042696	61739.0616151869	61116.0921911260	57615.9695692889	55241.3931493462	53757.3077620804	54501.3266872937	52149.8270393949	52850.3496997683	52628.0998208298	52574.9262184313	50268.6099560249	48170.6026975570	49359.8755152386	50888.9159296501	48977.0482193305	47119.1970929337	49002.6258656113	50895.8282383048	49736.9967324041	49302.0011859396	48418.7208281916	47570.7166930983	47406.0201544038	46834.8166090150
73251.0453796470	73179.3396225749	72201.6113370709	76408.7998271747	78819.0565044594	75847.8404022437	69465.0727303625	74735.7057787420	80346.3393895529	73149.9805141603	65896.2121472441	66370.3425883030	66576.6048661379	64174.8395583317	61167.0364234477	60583.1608683712	60918.4049314331	63021.6717235128	66009.2384970171	64753.9207400082	63782.6441229371	64637.1873485462	65204.8504054617	66200.5971215409	65909.7181288756	66640.8872960628	66585.1758843718	52604.0909679854	38283.0932929388	47041.0348300746	57283.1984928215	57983.6239141897	58653.5433026402	58413.0218065999	58198.9377400379	56950.7398843240	55640.3683813423	57186.2480523953	58860.6695754980	58316.7287562598	57101.9050209952	55239.7390415101	54750.6806601751	57520.3282966501	60650.8712967665	57949.5561910618	55582.4591383958	55840.2769260995	56387.7808327275	56049.0449426604	55478.3037522026	56450.8493196660	56809.6691500696	56905.1833366454	55649.7411286525	56511.0316072045	57265.2068816283	56336.5746980656	55429.8968079466	53902.0710994577	52719.9547468547	57485.7908906158	62234.5789769750	60741.8811223729	59207.2320819933	58651.2385686642	56568.7393391822	55803.3968202454	55065.9456721759	54004.9250833515	53026.9404577400	51601.5607337484	51308.7021963758	51589.8360905827	52703.5459700614	53194.4200335373	52506.9446524132	48108.5537263805	43701.2122847370
